player_id,age,size_bucket,season,delta_pts_per75,delta_ast_per75,delta_trb_per75,delta_stl_per75,delta_blk_per75,delta_vorp,delta_bpm,delta_ws_per_48,delta_ts_pct,delta_per
chandty01,34,Big,2017,-1.748504389134915,0.9636450188104245,-2.0961110879604483,-0.5032705962806158,0.21121092722949508,-0.6000000000000001,-1.7,-0.039999999999999994,-0.04499999999999993,-2.400000000000002
chandty01,35,Big,2018,-2.6008038203188732,-0.19113629135421117,-0.7893070952763672,0.46146918665610015,0.017599245321706203,-0.2,-0.7000000000000002,0.0030000000000000027,-0.028000000000000025,-3.0
chandty01,36,Big,2019,-1.4621498616109925,-0.7298468000886974,-1.993539368183578,-0.05084245409582688,0.37640588285150667,0.0,0.6000000000000001,0.017,0.08699999999999997,-0.3999999999999986
chandwi01,20,Wing,2008,2.4205174640445097,0.6801979077355789,-0.8070298992218214,0.2631121642139892,0.06430359050517598,1.0,3.0,0.016,0.03500000000000003,1.200000000000001
chandwi01,21,Wing,2009,-0.2969398355974846,-0.1860196875005311,-0.47833633928708075,-0.29719466451111964,-0.18845869386281644,-0.7,-1.1,0.0030000000000000027,0.019000000000000017,0.7999999999999989
chandwi01,22,Wing,2010,1.3264988469755643,-0.2875551218181496,0.8203937568965909,0.06068948973090815,0.6563889055989166,1.1,1.9000000000000001,0.022,0.0030000000000000027,0.9000000000000004
chandwi01,25,Wing,2013,-3.509935692950016,0.19113895110452273,-2.1598444603985856,-0.6964979102615153,0.14836524263941397,-0.09999999999999998,-1.3,-0.06100000000000001,-0.030000000000000027,-4.200000000000001
chandwi01,26,Wing,2014,0.05355650233758169,-0.16186911788923908,1.5862560475666596,-0.01591766294374175,-0.1323077438508613,0.30000000000000004,0.20000000000000007,-0.0050000000000000044,-0.0030000000000000027,0.7999999999999989
chandwi01,29,Wing,2017,-7.305833022569864,0.03327295028631161,-1.5546249157795584,-0.14587928885127133,0.10000263239888041,-0.6,-1.1,-0.009999999999999995,-0.0030000000000000027,-4.0
chandwi01,30,Wing,2018,-2.3211727374757327,0.042235903259599805,0.24213993059934946,0.07883406204007526,0.039730239046655624,-0.1,-0.6999999999999997,-0.0050000000000000044,-0.0050000000000000044,-2.4000000000000004
chandwi01,31,Wing,2019,0.7357281967305465,-0.6127293321588061,0.46373993727770113,0.07555229429245658,-0.11045749934496818,0.1,0.09999999999999964,-0.016,-0.006000000000000005,-1.0999999999999996
chanedo01,23,Guard,1970,1.1453236852640334,0.6607766925981622,0.7486337114435315,,,,,0.127,0.09100000000000003,4.1
chanedo01,24,Guard,1971,0.5744749130520788,-0.3025092902399824,-0.7177338265413633,,,,,0.008000000000000007,0.010000000000000009,-0.5
chanedo01,25,Guard,1972,0.24509207035314695,-0.010656037807514895,0.3051406294339021,,,,,0.036000000000000004,0.007000000000000006,1.0999999999999996
chanedo01,26,Guard,1973,-1.0773021988914273,-0.2576743567624118,-0.2595102877558695,,,,,-0.04400000000000001,-0.02200000000000002,-0.6999999999999993
chanedo01,27,Guard,1974,-0.2796572043657477,0.18470888426946708,0.13842168245375053,0.7244177367909452,0.06716686700707897,0.10000000000000009,0.30000000000000004,-0.012999999999999998,-0.039000000000000035,0.0
chanedo01,30,Guard,1977,2.929599585625449,-1.651300719095326,0.06402381417014524,-0.08381740265545345,0.1617589406759649,-1.2000000000000002,-2.5,-0.03900000000000001,-0.014000000000000012,-2.0999999999999996
chanedo01,31,Guard,1978,2.2969904051842356,-0.19865480572933691,-0.19280205483082735,0.4177942396034562,-0.20450755662784603,-0.1,0.0,0.008,0.018000000000000016,1.5999999999999996
chanedo01,32,Guard,1979,-0.9288613094515092,-0.06644382080556577,0.2796391221836654,-0.2616332325687041,0.39037882352627573,0.1,-0.3999999999999999,0.006000000000000002,-0.04199999999999998,-1.8999999999999995
chapmre01,21,Guard,1989,-0.7700067629661724,-0.08419320601599045,0.6848658606580873,-0.07689121747845351,-0.25024354979515456,-0.10000000000000009,-0.5,-0.012999999999999998,0.0019999999999999463,-0.6999999999999993
chapmre01,22,Guard,1990,-0.39547252719433956,1.720530122839249,-0.3942009876380883,0.2158763661581764,0.13302053081923665,1.6,3.2,0.08700000000000001,0.05800000000000005,3.1999999999999993
chapmre01,25,Guard,1993,-1.0450160878067472,0.21479262676396793,0.11652005859954517,0.09140839179840254,-0.23086601815894092,0.8999999999999999,1.3,0.021999999999999992,0.015999999999999903,1.799999999999999
chapmre01,26,Guard,1994,-1.1295846525457165,-0.14407593904285232,0.283364156295149,0.6628225457215162,0.24456543004076403,-0.19999999999999996,0.39999999999999997,-0.010999999999999996,-0.05599999999999994,-1.5999999999999979
chapmre01,27,Guard,1995,-2.769303422089134,0.20460729022135649,0.09016565462940962,-0.8408157816277804,-0.12106235767263895,0.30000000000000004,0.10000000000000009,0.026999999999999996,0.02300000000000002,-2.3000000000000007
chapmre01,28,Guard,1996,3.060232242850013,0.43319611261373714,0.9042040991429086,0.19105717310809256,-0.09386984999378134,-0.30000000000000004,-0.6000000000000001,-0.022000000000000006,0.01200000000000001,2.1999999999999993
chapmre01,29,Guard,1997,-0.507053686911302,-0.3735941088542769,-0.9722877593089847,0.06431415474297997,0.0978433169110787,0.30000000000000004,0.0,0.009000000000000008,-0.030000000000000027,-0.6999999999999993
chapmre01,30,Guard,1998,-3.286145955311973,0.18318563235674867,0.5215104872883534,-0.025727721055451402,0.020891335341220035,-1.4000000000000001,-2.7,-0.06,-0.061,-2.6999999999999993
chapmre01,31,Guard,1999,-1.6508277342563282,-1.2114412814683755,-0.3100959225411164,-0.3170241619817573,-0.2603687955231032,0.0,0.2999999999999998,0.03699999999999999,0.030999999999999972,-2.4000000000000004
chapple01,22,Wing,1963,-0.6656663202256681,-0.29043318137604657,-1.7399544417274466,,,,,-0.05399999999999999,-0.006000000000000005,-0.5
chapple01,23,Wing,1964,0.13229347721529194,-0.4636363228836409,-2.864474575938238,,,,,-0.060000000000000005,-0.059,-3.799999999999999
chapple01,24,Wing,1965,-3.438137001519559,0.9018079044401248,0.37342751291989007,,,,,0.004,0.016000000000000014,-1.700000000000001
chapple01,25,Wing,1966,-0.19081604993823653,0.018708792266331598,0.9011980933362063,,,,,0.021000000000000005,0.0030000000000000027,0.3000000000000007
chapple01,26,Wing,1967,4.0744928094939965,-0.01409060726849165,2.2702573645839133,,,,,0.134,0.10400000000000004,7.5
chapple01,27,Wing,1968,-0.9080748811699166,-0.1730168526397311,-1.2794418413820843,,,,,-0.06600000000000002,-0.05600000000000005,-3.0
chapple01,28,Wing,1969,0.6128563852963289,0.08663885463536891,-1.3910600517004843,,,,,-0.011999999999999997,0.0010000000000000009,-1.0999999999999996
chapple01,29,Wing,1970,-2.665106565978096,-0.3088582101749018,1.1193751650997656,,,,,-0.013999999999999999,0.007000000000000006,-1.5
charlke01,22,Guard,1974,1.1052343251660766,0.973418108511134,0.24154776660409638,0.3439946258268529,-0.08781982913831271,0.7999999999999999,2.1,0.040999999999999995,-0.0030000000000000027,2.3000000000000007
charlke01,23,Guard,1975,0.19887780522073228,-0.46410020937984253,-0.05683337231980934,0.07576765639489347,0.2557247420270112,0.0,-0.4,-0.015999999999999986,-0.013000000000000012,-0.5999999999999996
charlke01,24,Guard,1976,-0.05212183486548483,0.9381626203824558,-1.0931316912545523,0.049698542683341174,-0.18093759448819358,0.0,-0.09999999999999998,-0.02600000000000001,-0.03300000000000003,0.09999999999999964
cheanca01,22,Wing,1994,0.5258626232281571,-0.290911689065517,0.22774937269669593,-0.39303015710473077,0.03535537093742175,0.8,1.2999999999999998,0.023,0.02100000000000002,0.1999999999999993
cheanca01,23,Wing,1995,-1.0834854220264774,-0.022765485181686085,-0.6567906717809766,0.04145268962576454,0.012435806887729328,-0.5,-0.7999999999999998,0.006999999999999999,-0.0010000000000000009,-1.1999999999999993
cheanca01,24,Wing,1996,-3.9530325804432973,-0.7649972686242645,0.4367933904337056,0.12846864424520743,-0.09241294247190279,-0.4,-0.6000000000000001,0.011999999999999997,0.0020000000000000018,-1.9000000000000004
cheanca01,25,Wing,1997,0.8696293479642083,0.5866878970373455,0.15717482746153255,0.07334315538755254,0.1990524327898044,0.3,0.3999999999999999,-0.007999999999999993,-0.04200000000000004,0.5999999999999996
cheanca01,26,Wing,1998,-2.428467879292299,-0.019601762858685756,-0.12878185819236077,-0.10264617438077916,0.019127622642299558,-0.5,-1.2999999999999998,-0.053000000000000005,-0.05499999999999999,-2.8999999999999986
cheanca01,27,Wing,1999,-4.389466481544057,-0.020604701771024914,-0.31610905213772966,0.10800237236432708,-0.08344863811567654,-0.09999999999999998,-0.30000000000000027,0.013000000000000001,0.03999999999999998,-2.1000000000000005
cheanca01,30,Wing,2002,-0.3397476039377558,0.08251731258861383,-1.0132147830845861,0.2645309410583775,-0.22327228476407052,0.19999999999999996,0.8999999999999999,0.019000000000000003,0.015000000000000013,-0.5
cheanca01,31,Wing,2003,-0.14240062630802441,-0.13596681897278984,0.25769057012301655,0.12861604286949246,0.032154010717373116,0.30000000000000004,0.30000000000000027,-0.0020000000000000018,-0.02100000000000002,0.7999999999999989
cheanca01,32,Wing,2004,-1.2914910567645759,0.15377659333343585,0.23119584192428988,-0.5334395093497921,0.3815743429432495,-0.4,-1.7000000000000002,-0.041,-0.04899999999999999,-2.8
cheanca01,33,Wing,2005,-2.1224463809120664,-0.88807992679208,0.3109357145789007,0.42836258844872077,-0.6865789603742634,0.2,-0.7999999999999998,-0.013,-0.03200000000000003,-1.7999999999999998
cheekma01,22,Guard,1979,2.2689524664360583,1.2287152870610036,0.09343736782023404,-0.011361768230042202,0.3050398549776383,1.2999999999999998,1.7,0.04799999999999999,0.04799999999999993,3.3000000000000007
cheekma01,23,Guard,1980,-0.8406201536743438,0.8221742815930639,-0.12279369502357662,0.4277649392893714,0.17240101244242284,0.8000000000000003,1.6,0.02400000000000002,-0.010000000000000009,0.4999999999999982
cheekma01,24,Guard,1981,1.4966390669277398,1.3004395788025072,-0.05819385503839003,0.08896795017944292,-0.14145748132182678,0.19999999999999973,0.20000000000000018,-0.0030000000000000027,-0.009000000000000008,1.9000000000000021
cheekma01,25,Guard,1982,1.3462447720873723,-1.761338558011432,-0.5900389670350212,-0.3612411289868862,-0.0039014858193911484,0.30000000000000027,0.5,0.016999999999999987,0.01200000000000001,0.3000000000000007
cheekma01,26,Guard,1983,-0.45823139476510555,-0.9035642789780152,-0.03306403039693384,-0.12353940659367746,-0.1280743260296015,-1.5,-2.4000000000000004,-0.04200000000000001,0.009000000000000008,-2.200000000000003
cheekma01,27,Guard,1984,0.24898234411834608,-0.08665624585733944,0.0686771042768104,-0.13637729635285645,-0.004062011524562759,1.0999999999999996,1.4000000000000004,0.02400000000000002,0.028000000000000025,1.2000000000000028
cheekma01,28,Guard,1985,-0.18074985897682438,1.3926462969965394,-0.3845935559301181,-0.1065605518063677,-0.05067194109599937,0.7999999999999998,-0.10000000000000009,-0.010000000000000009,-0.02200000000000002,0.29999999999999716
cheekma01,29,Guard,1986,0.8274972190197918,-0.8189033972361601,0.3985327797362008,0.19681257714721623,-0.08000086741346518,-1.1999999999999997,-0.3999999999999999,-0.010000000000000009,-0.018000000000000016,0.40000000000000213
cheekma01,30,Guard,1987,-0.7889343095178649,0.658284254505106,0.2263071387052098,-0.31406797893511307,0.1137327019956948,0.5,0.19999999999999973,-0.0069999999999999785,-0.027999999999999914,-0.3000000000000007
cheekma01,31,Guard,1988,-0.8365049469852295,0.6446039079946431,-0.3162707284104207,-0.43526547348896827,-0.07795309763051961,-1.6999999999999997,-1.5999999999999999,-0.02800000000000001,-0.02400000000000002,-1.5
cheekma01,32,Guard,1989,-1.3879614467795687,-2.019180264320118,0.6611371722107822,0.10975616625605311,-0.10308913217426544,0.2999999999999998,0.09999999999999987,0.02500000000000001,0.03799999999999992,-1.5999999999999996
cheekma01,33,Guard,1990,-1.276660308002393,0.8193217876233696,-0.5409618646235637,0.44469525077332084,0.012308745613128003,-0.8,-0.5999999999999999,-0.018000000000000002,-0.016999999999999904,-0.7000000000000011
cheekma01,34,Guard,1991,-1.310219328220871,-1.0756255528070087,0.2733664422061506,0.6695464998371468,-0.13003203328820054,-1.0,-0.8,-0.023000000000000007,-0.06500000000000006,-1.5999999999999996
cheekma01,35,Guard,1992,0.34058555331930584,1.5626554739606977,-0.20648160064207133,-0.5868748603420366,0.254801800599391,-0.29999999999999993,0.5,0.033,0.118,1.3000000000000007
cheniph01,21,Guard,1972,3.4670384069026383,0.8676623527512572,-0.05581263659535107,,,,,0.068,0.02899999999999997,4.299999999999999
cheniph01,22,Guard,1973,2.5114798515534,-0.8185167209534403,0.990512717140501,,,,,0.025999999999999995,-0.01100000000000001,2.0
cheniph01,23,Guard,1974,1.240188117505145,0.28100518823060794,-0.890580403781779,0.39882711941698434,-0.03761425931288764,0.10000000000000009,0.3999999999999999,0.025999999999999995,0.02100000000000002,0.5
cheniph01,24,Guard,1975,-1.744912786818027,0.0016489425125771895,0.1868156147794715,-0.2761010658877634,-0.18444525991764138,-0.2999999999999998,-0.6000000000000001,-0.0040000000000000036,0.03200000000000003,-0.09999999999999787
cheniph01,25,Guard,1976,0.36615112487168844,0.5712896425730722,-0.16814033961007047,-0.4555448615214186,-0.09022912199187771,-1.4000000000000001,-1.7999999999999998,-0.044999999999999984,-0.039000000000000035,-1.8000000000000007
cheniph01,26,Guard,1977,-0.4667775400706802,-0.9343011469642692,0.10358222277228002,-0.09567588176575126,-0.07513710099427334,-1.4,-0.9,-0.007000000000000006,0.008000000000000007,-1.0
cheniph01,27,Guard,1978,-4.48891421847307,0.023249884356381756,-1.966618324906625,-1.059358002289073,0.08678615611202223,-0.7,-4.8,-0.105,-0.03899999999999998,-7.6000000000000005
cheniph01,28,Guard,1979,-0.397689912105994,1.0863561055335609,1.5091531715984015,1.1731711860160303,0.0531953536983884,0.0,1.6,0.016,-0.027000000000000024,2.3
chievde01,21,Wing,1989,0.6256246667485712,0.1702896977686168,-0.5500095642827842,0.5812085799109512,0.15389604441965626,0.5,1.5999999999999999,0.046,0.039000000000000035,1.700000000000001
chilcpe01,23,Big,1992,4.729920918086684,1.0081845908838982,0.18351478916241248,-0.5230056890540138,0.42400730544241283,0.1,0.3999999999999999,0.012999999999999998,0.02400000000000002,2.200000000000001
chilcpe01,24,Big,1993,-3.6856192713925804,-0.5887693360265231,1.598697437520764,0.41684058067678076,-0.0037851000232604903,0.0,0.10000000000000009,-0.0030000000000000027,-0.030000000000000027,-0.7000000000000011
chilcpe01,25,Big,1994,-2.036818840763395,-0.35652827406007215,-1.1078382191372818,-0.6894246945340823,0.12258358012399007,0.0,0.09999999999999964,0.022,0.04500000000000004,-1.6999999999999993
chilcpe01,26,Big,1995,1.6591362796683704,-0.17457592985590442,0.1597785016410853,0.553987592034626,-0.28297926190696776,0.2,1.1,0.02700000000000001,0.008000000000000007,1.5
chilcpe01,27,Big,1996,-0.9902208270320241,1.140162599263324,0.05967382220403472,0.2868581307146312,0.082998026432066,0.30000000000000004,1.3,-0.021000000000000005,-0.0040000000000000036,2.0
chilcpe01,28,Big,1997,0.2529536623538249,0.07373713862719944,-0.8891924526652648,-0.24073239782311595,0.1782322143026447,0.09999999999999998,-0.7,-0.012999999999999998,0.0050000000000000044,-1.9000000000000004
chilcpe01,29,Big,1998,-1.7043991881784457,-1.1316878704109736,-1.8686475884300124,-0.05105786468948814,-0.3533063718102072,-0.6,-1.9,-0.048,-0.064,-3.1999999999999993
chilcpe01,30,Big,1999,-1.9992273037737123,-0.05743429719336368,1.6536239662504366,-0.24755188202045297,-0.07624654480345416,-0.1,-1.1,0.027,-0.0020000000000000018,-0.5
childch01,27,Guard,1995,4.598777053123376,0.651642986848481,1.3239380100503721,0.17048080130943166,-0.07386323692018884,2.3000000000000003,3.9000000000000004,0.057,0.05400000000000005,5.199999999999999
childch01,28,Guard,1996,-4.598724843232606,-1.2452569181796616,-0.302846865918033,-0.27409265536155414,0.12351493447772821,-1.3000000000000003,-2.0,-0.024000000000000007,-0.02300000000000002,-5.199999999999999
childch01,29,Guard,1997,-0.9548346776147483,-1.0203670776293148,0.44115147589889414,-0.14509767816595698,-0.0807403890847993,-0.20000000000000007,0.09999999999999998,0.019000000000000003,-0.0020000000000000018,0.40000000000000036
childch01,30,Guard,1998,-0.49254317901684885,-0.6190952129309011,0.12655203391405223,-0.007800368576602823,-0.1696723281714193,-0.19999999999999996,-0.3,-0.0040000000000000036,0.020000000000000018,-0.5
childch01,31,Guard,1999,-1.5119431953079054,0.5564935089434071,-0.7575128853117401,-0.5302508699575194,0.16386547736744647,-0.7,-1.9,-0.045,-0.05300000000000005,-2.5
childch01,32,Guard,2000,-0.9911821561510132,0.9753735571933717,0.8149077785264942,0.4902365526221123,0.16352550749738967,-0.09999999999999998,-0.20000000000000018,-0.003999999999999997,0.0030000000000000027,0.40000000000000036
childch01,33,Guard,2001,-0.5564816353460476,1.3479959324467616,-0.42636223745001,0.0830617208289679,-0.15331277732879708,-0.6000000000000001,-1.6,-0.024,-0.059,-0.1999999999999993
childjo01,21,Wing,2005,-0.38318817221841606,-0.17828710480256094,-1.1964078359539263,0.3699409430729734,0.12081485418591975,1.0,1.7999999999999998,0.027999999999999997,0.08299999999999996,0.6000000000000014
childjo01,22,Wing,2006,0.7543763839691344,0.09321735156185973,-0.2037098460722211,-0.3990344057784152,0.0909318161391861,0.09999999999999987,0.5,0.009000000000000008,-0.040000000000000036,0.3999999999999986
childjo01,23,Wing,2007,1.542696690853239,-0.4929577030731871,-0.2126004437292499,0.0022181610241727157,0.036954105309934926,0.3999999999999999,0.30000000000000004,0.03,0.061000000000000054,1.6000000000000014
childjo01,27,Wing,2011,-3.832853509944562,0.8548473436924886,0.8391467666707468,-0.3175144303822497,-0.3942762751408556,-0.09999999999999998,0.3,0.016,-0.06599999999999995,-1.9000000000000004
choneji01,25,Big,1975,1.3084902761995725,0.2018705592502763,-0.42077278494837955,-0.2051458797210124,-0.6149135878877194,-0.30000000000000004,-0.7000000000000001,-0.018000000000000002,-0.04200000000000004,-0.6000000000000014
choneji01,26,Big,1976,-1.097035077910661,-0.5269273471317817,0.6012649452444556,-0.044307189508313805,-0.07416257764505518,-0.5999999999999999,-0.7,0.013999999999999999,0.02200000000000002,-0.6999999999999993
choneji01,27,Big,1977,-0.7441539429155135,0.009213888660638547,0.022887471888433097,0.10545063006814304,-0.3820944491739273,0.19999999999999996,0.0,-0.013999999999999999,0.008000000000000007,0.09999999999999964
choneji01,28,Big,1978,-1.1880481074260398,0.6269660076812584,0.2586732268766614,0.015068343313203614,0.5065661995704449,-0.9,-1.2000000000000002,-0.048999999999999995,-0.031000000000000028,-1.200000000000001
choneji01,29,Big,1979,-0.42607816056128733,0.001456382652617716,-1.8199666717971166,0.250492786836372,-0.21668003691218785,-0.30000000000000004,-0.5999999999999999,0.014999999999999993,0.049000000000000044,-2.3999999999999986
choneji01,30,Big,1980,-0.4405676530728506,1.8333781851787023e-05,0.812172491059167,-0.2706936073833027,0.4029115711379737,0.1,0.2999999999999998,0.017,0.007000000000000006,0.5
choneji01,31,Big,1981,-4.712207095817205,0.5174954178788744,-1.5393426413421425,0.16173812990511538,-0.14593060491082754,0.30000000000000004,1.2000000000000002,-0.011999999999999997,-0.04700000000000004,-3.200000000000001
chrisbo01,24,Big,1971,2.426792038639501,-0.08690995328517315,1.1844743690445565,,,,,0.049999999999999996,0.038000000000000034,4.6
chrisbo01,25,Big,1972,-1.554150079773823,0.27390465875639003,1.1402265329564791,,,,,0.062,0.08499999999999996,0.5
chrisbo01,26,Big,1973,0.5104023009476002,0.48111785393944784,-3.8545248775518477,,,,,-0.082,-0.06099999999999994,-2.8000000000000007
chrisca01,25,Guard,1953,-0.625803560220918,-0.114082716274162,-0.5439609471185687,,,,,0.060000000000000005,0.026000000000000023,2.0
chrisca01,26,Guard,1954,0.2920524182359472,0.5451920023063144,1.829564646665549,,,,,-0.015,0.04099999999999998,2.1999999999999993
chrisdo01,25,Wing,1996,-0.6391726172087449,-0.3445261707557208,-0.3558945789634995,-0.12458640681095545,-0.004872174946190966,2.6,2.5,0.041999999999999996,-0.006000000000000005,1.0999999999999996
chrisdo01,26,Wing,1997,2.447367421939461,-0.22797124844724426,0.015620359056631727,-0.048507183587367386,0.11950553437179456,-1.2,-1.2999999999999998,-0.040999999999999995,-0.013000000000000012,1.0999999999999996
chrisdo01,27,Wing,1998,-0.0666486008689482,0.4242273810487669,-0.8105111535605598,0.09219985618014448,-0.16849223307946615,-0.09999999999999987,1.1,0.047,-0.029000000000000026,0.6999999999999993
chrisdo01,28,Wing,1999,-1.9154968206488334,1.2572364611728428,0.17600629570269088,-0.8840450606141248,0.17664001919227035,0.2999999999999998,-0.10000000000000009,-0.0050000000000000044,0.025000000000000022,-1.0999999999999979
chrisdo01,29,Wing,2000,-2.101337751712382,-1.5765073388296424,-0.08332631605722796,0.7531368301767993,-0.09641895363841402,1.3000000000000003,0.8999999999999999,0.03299999999999999,0.01200000000000001,-1.0
chrisdo01,30,Wing,2001,0.4375954076052242,0.9193479971172009,0.51008494228192,-0.19876587336202656,-0.3069472911264597,-0.10000000000000009,0.10000000000000009,0.007000000000000006,0.039999999999999925,0.3999999999999986
chrisdo01,31,Wing,2002,-2.8347936175894564,0.6533769991122398,-0.2736190050851155,0.3833784830236979,0.23840109062137405,0.5,0.8000000000000003,0.009000000000000008,0.01200000000000001,-0.1999999999999993
chrisdo01,32,Wing,2003,0.9338121643741033,-0.5349306184307467,-0.3038328540443569,-0.5627017271022452,0.00578564763989553,-1.6,-2.4000000000000004,-0.057999999999999996,-0.04599999999999993,-1.0
chrisdo01,33,Wing,2004,-2.985680600005919,0.1846400874450307,-0.12014857952081659,-0.09460548199417884,-0.1839294941476498,-1.7,-2.1,-0.069,-0.07300000000000006,-4.1
chrisjo01,20,Guard,2022,1.036032082176483,-0.82508411419228,-1.8431465115650223,-0.35652800831698683,0.18316876383248287,0.0,-0.7999999999999998,-0.011,-0.01100000000000001,-0.6999999999999993
chrisma01,19,Wing,2017,-2.6952321487605833,0.8664454417418825,2.2325606210941027,-0.181266263049513,0.16683945773894715,-0.19999999999999998,-0.5999999999999996,-0.027000000000000003,-0.020000000000000018,-1.200000000000001
chrisma01,20,Wing,2018,-0.404883461032572,-0.5425524169205524,0.6415017607034148,0.01959872977701127,-0.8140675491052807,-0.39999999999999997,-4.7,-0.046,-0.05399999999999999,-1.9000000000000004
chrisma01,21,Wing,2019,3.4118353616617885,1.8078821690332538,0.7233831863252931,-0.0033920701395215858,1.014012335304532,1.5,8.1,0.159,0.14899999999999997,10.3
chrisma02,19,Guard,2023,1.8805938266376465,0.8801912033506638,0.2141126342974795,0.19657249724737547,0.19657249724737547,-0.30000000000000004,-0.5,-0.022000000000000006,-0.02199999999999991,1.0
chrisma02,20,Guard,2024,1.9219647803458333,0.2022072143370095,-1.0401494327721048,0.28975038510622775,-0.24388476767911105,0.10000000000000003,1.1,0.024,0.025999999999999912,2.0
chrisma02,21,Guard,2025,3.3384764108729836,0.15618637055649431,-0.24374392985390791,-0.4556899995963928,-0.16668696920076798,0.8,1.9,0.023000000000000007,0.049000000000000044,1.799999999999999
clarkar01,25,Guard,1967,2.5476438725764954,0.0804363518750244,-0.3350485458219836,,,,,0.049,0.041000000000000036,3.1999999999999993
clarkar01,26,Guard,1968,-0.01784396370872443,0.7217858500783407,0.4100904829485086,,,,,0.015000000000000013,-0.01100000000000001,0.40000000000000036
clarkar01,27,Guard,1969,0.6687637599824878,-0.035099512456421955,-0.405649593151475,,,,,0.0010000000000000009,0.027000000000000024,0.40000000000000036
clarkar01,28,Guard,1970,0.2209475919782946,0.05126833284138144,0.42002187793810464,,,,,0.028999999999999998,0.010000000000000009,1.3999999999999986
clarkar01,29,Guard,1971,2.1501691140156893,1.7579511327846422,-1.1555423761430448,,,,,-0.009000000000000008,-0.020000000000000018,2.8000000000000007
clarkar01,30,Guard,1972,-3.264611745802826,0.0710274048100823,0.1973395421868096,,,,,0.02099999999999999,0.009000000000000008,-2.1999999999999993
clarkar01,31,Guard,1973,-1.989995837089218,-0.7537689513705654,-0.21469246041169932,,,,,-0.074,-0.04500000000000004,-3.9000000000000004
clarkar01,32,Guard,1974,1.1601600295172236,0.6534292709144705,0.7000833498512624,0.34655969528836184,0.0023213197581796047,0.7000000000000001,0.6,0.011999999999999997,0.03300000000000003,1.799999999999999
clarkar01,33,Guard,1975,-1.978286963633403,-1.2413564461334143,-0.43265552148975805,-0.14065648502490835,0.062674233858983,-1.7000000000000002,-2.7,-0.068,-0.05500000000000005,-3.6999999999999993
clarkbr01,23,Wing,2020,-3.8087571737182326,0.17677320038836664,-0.983475062193218,0.5510830977196675,0.07940765942405026,-0.3999999999999999,-1.6,-0.04100000000000001,-0.10299999999999998,-3.599999999999998
clarkbr01,24,Wing,2021,3.9691619142896233,0.023522784332713265,1.491954603065217,-0.3846919695305919,0.7062971213216718,0.7,2.7,0.099,0.09999999999999998,6.399999999999999
clarkbr01,25,Wing,2022,-0.9266883110606763,-0.022735490290104465,0.2797113493410315,-0.01049330321081765,-0.7640421112930045,-0.7,-1.7000000000000002,-0.04199999999999998,0.02200000000000002,-3.6999999999999993
clarkca01,23,Guard,1984,-4.257193341813133,-1.229327198348861,-0.0671141869437486,-0.2727111144472718,0.0,0.0,0.6999999999999997,-0.0040000000000000036,0.030999999999999972,-3.1999999999999993
clarkea01,22,Big,2010,-0.1133797284966871,-1.359493536568141,2.3190734914755318,0.19325612428962768,-0.1310709717066676,0.09999999999999998,1.7000000000000002,0.063,0.03600000000000003,1.5999999999999996
clarkea01,23,Big,2011,-5.273277450712898,0.561470250759314,0.37609503243744413,0.2433928519255979,0.8048631026849116,-0.2,-1.1000000000000005,-0.002999999999999999,-0.05099999999999999,-2.0
clarkea01,24,Big,2012,3.777805206080288,0.5910444419322161,0.41060301899135077,0.062142732917258914,-1.040771040847871,0.8,4.2,0.053000000000000005,0.10499999999999998,4.300000000000001
clarkea01,25,Big,2013,0.586976767605444,-1.0537995533798266,-2.3006313259791984,-0.2068204455311532,0.163486722157282,-0.5,-1.9000000000000001,-0.06,-0.043999999999999984,-3.3000000000000007
clarkga01,24,Wing,2019,1.553430920839551,-0.07907811812543453,0.3428310497471072,-0.8766083470937907,-0.09884764765679321,-0.2,-1.2,0.029000000000000012,0.08799999999999997,1.5
clarkga01,25,Wing,2020,-3.1384707956497913,0.6650741966340028,-0.6463052482471046,0.3823245285658103,-0.897105089465974,-0.5,-3.0000000000000004,-0.092,-0.13199999999999995,-4.699999999999999
clarkga01,26,Wing,2021,3.2977863580330506,0.12257470541923565,2.619284792441043,0.462445586184699,0.30829705745646596,0.7,5.0,0.08399999999999999,0.11100000000000004,5.4
clarkia01,23,Guard,2015,3.995680148917934,1.875326817197231,1.276305862198949,-0.5156396738377387,0.25526117243978974,0.0,1.1,0.024999999999999994,0.061000000000000054,2.6999999999999993
clarkia01,24,Guard,2016,1.7811587813642227,-1.2434864474404455,-0.2341783841904732,-0.019788112094643484,-0.6019551116255791,0.1,0.3999999999999999,0.024000000000000007,0.030999999999999917,1.5999999999999996
clarkia01,25,Guard,2017,-3.2638311282338037,-0.21149055184132415,-0.8452741300368176,-0.510586108953507,-0.06456477328525353,-0.7,-2.0,-0.062000000000000006,-0.04599999999999993,-3.6999999999999993
clarkia01,26,Guard,2018,0.9892016617539348,0.7378607164244602,0.14019283422416562,0.13752461847430508,0.03438115461857627,-0.20000000000000007,-1.5999999999999996,-0.04,-0.027000000000000024,-1.0999999999999996
clarkja02,23,Guard,2025,-1.0543694505861225,-0.31280561906642856,1.557964082584765,-0.5966230897861475,-0.005797629669341942,-0.30000000000000004,-2.5999999999999996,-0.06499999999999999,-0.08299999999999996,-2.4000000000000004
